text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:23:10,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:23:06,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:22:47,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:22:46,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:22:40,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:22:01,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:22:00,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:22:00,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
"RT @Hemswobrien: Jaime Lannister      Daenerys Targaryen 
        stans                             stans
                          🤝…",05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:21:35,rt hemswobrien jaime lannister daenerys targaryen stans stans
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:21:27,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
"me, wearing red today: excuse me in this trying time i'm just mourning my stupid son jaime lannister nO YOU CAN'T CALL HIM STUPID ONLY I CAN",05/12/2019,JaimeLannister,Neg,-0.32999999999999996,0.61,05/12/2019 22:21:24,me wearing red today excuse me in this trying time m just mourning my stupid son jaime lannister no you can call him stupid only can
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:21:23,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:21:16,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:21:03,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:20:47,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:20:39,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:20:32,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:20:23,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:20:14,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:19:44,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:19:35,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:19:27,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:19:19,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
"RT @Hemswobrien: Jaime Lannister      Daenerys Targaryen 
        stans                             stans
                          🤝…",05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:19:16,rt hemswobrien jaime lannister daenerys targaryen stans stans
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:19:11,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:18:43,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:18:20,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:18:17,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:17:50,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:17:32,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:17:28,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
"RT @BraimeBunch: Whatever happens tonight, no one can destroy our love for Jaime Lannister- AKA one of the greatest characters in televisio…",05/12/2019,JaimeLannister,Pos,0.43333333333333335,0.5333333333333333,05/12/2019 22:17:24,rt braimebunch whatever happens tonight no one can destroy our love for jaime lannister aka one of the greatest character in televisio
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:17:07,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:17:05,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:17:02,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:17:01,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:16:46,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:16:34,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:16:09,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:16:07,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:15:52,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:15:35,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
"@Mirr0r_noir I can’t watch also bc of Mother’s Day stuff. As the mother of my baby boi Jaime Lannister, I cant watc… https://t.co/Xv8GjXiKGR",05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:15:32,mirr0r_noir can watch also bc of mother day stuff a the mother of my baby boi jaime lannister cant watc http co xv8gjxikgr
"Jaime Lannister      Daenerys Targaryen 
        stans                             stans… https://t.co/Ac4cQSm8wj",05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:15:29,jaime lannister daenerys targaryen stans stans http co ac4cqsm8wj
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:15:18,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:15:16,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:15:06,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:14:42,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:14:12,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:14:06,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:51,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:48,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:41,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:41,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:34,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:31,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:25,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:23,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:20,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:17,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:13,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:08,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:05,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:04,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:13:00,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:12:54,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:12:37,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:12:31,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:12:19,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:12:11,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
Game of Thrones actor Nikolaj Coster-Waldau aka Jaime Lannister reveals exercise secrets #fitness #GameofThrones… https://t.co/HmLnPWgEs9,05/12/2019,JaimeLannister,Neg,-0.4,0.4,05/12/2019 22:12:00,game of throne actor nikolaj coster waldau aka jaime lannister reveals exercise secret fitness gameofthrones http co hmlnpwges9
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:11:35,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:11:19,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:11:06,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:11:06,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:10:53,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:10:47,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:10:36,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:10:34,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:10:12,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
"RT @marianaavilal: jaime lannister may have only 1 brain cell, but i still trust my stupid boy to do the right thing!!!! i’ll defend my mai…",05/12/2019,JaimeLannister,Neg,-0.03415178571428571,0.8452380952380952,05/12/2019 22:10:04,rt marianaavilal jaime lannister may have only 1 brain cell but still trust my stupid boy to do the right thing ll defend my mai
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:10:00,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:58,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:49,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:40,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:38,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:29,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:26,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:15,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:13,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:09:05,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
"jaime lannister is known best for his sense of destiny and not, you know, fucking his sister for his entire life https://t.co/uHwJJ9d8q8",05/12/2019,JaimeLannister,Pos,0.13333333333333333,0.5750000000000001,05/12/2019 22:08:57,jaime lannister is known best for his sense of destiny and not you know fucking his sister for his entire life http co uhwjj9d8q8
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:54,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:42,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:33,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:27,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:24,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
"she’s believed in and burns KL to the ground, killing many innocents in the process. Cersei will be killed somehow… https://t.co/3XzTWmwv58",05/12/2019,JaimeLannister,Pos,0.15,0.25,05/12/2019 22:08:17,she believed in and burn kl to the ground killing many innocent in the process cersei will be killed somehow http co 3xztwmwv58
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:10,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:06,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @_Ummagummas: Jaime Lannister llegando a King's Landing https://t.co/QeZ5iegmfN,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:05,rt _ummagummas jaime lannister llegando king landing http co qez5iegmfn
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:05,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:08:04,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:07:53,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:07:53,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
RT @avocadoluvss: here is a picture of jaime lannister holding a puppy to bless your tl ✨ https://t.co/tymONgfHvF,05/12/2019,JaimeLannister,Neu,0.0,0.0,05/12/2019 22:07:41,rt avocadoluvss here is picture of jaime lannister holding puppy to bless your tl http co tymongfhvf
